timestamp_unix,timestamp_utc,timestamp_ist,pm2_5,pm10,temp_c,humidity,co,no,no2,o3,so2,nh3,AQI_PM25,AQI_PM10,AQI,AQI_Category
1763416800,2025-11-17 22:00:00,2025-11-18 03:30:00,55.37,56.44,,,345.02,0.0,2.8,103.98,3.39,0.12,92.17689655172413,56.44,92.17689655172413,Satisfactory
1763420400,2025-11-17 23:00:00,2025-11-18 04:30:00,53.45,54.45,,,339.67,0.0,2.55,100.92,3.06,0.14,88.93275862068967,54.45,88.93275862068967,Satisfactory
1763424000,2025-11-18 00:00:00,2025-11-18 05:30:00,49.88,50.83,,,336.1,0.0,2.47,96.8,2.75,0.16,82.90068965517241,,82.90068965517241,Satisfactory
1763427600,2025-11-18 01:00:00,2025-11-18 06:30:00,44.23,45.21,,,337.01,0.0,2.65,90.42,2.6,0.19,73.35413793103447,45.21,73.35413793103447,Satisfactory
1763431200,2025-11-18 02:00:00,2025-11-18 07:30:00,38.17,39.45,,,351.63,0.0,3.59,81.72,2.62,0.3,63.1148275862069,39.45,63.1148275862069,Satisfactory
1763434800,2025-11-18 03:00:00,2025-11-18 08:30:00,32.94,34.53,,,374.27,0.03,5.2,72.78,2.81,0.44,54.277931034482755,34.53,54.277931034482755,Satisfactory
1763438400,2025-11-18 04:00:00,2025-11-18 09:30:00,27.94,29.64,,,391.78,0.12,6.09,65.74,3.02,0.48,46.56666666666667,29.64,46.56666666666667,Good
1763442000,2025-11-18 05:00:00,2025-11-18 10:30:00,23.57,25.26,,,398.15,0.21,6.25,61.3,3.3,0.5,39.28333333333334,25.26,39.28333333333334,Good
1763445600,2025-11-18 06:00:00,2025-11-18 11:30:00,19.47,21.04,,,394.27,0.26,6.22,58.65,3.66,0.46,32.45,21.04,32.45,Good
1763449200,2025-11-18 07:00:00,2025-11-18 12:30:00,14.39,15.66,,,382.79,0.22,5.85,57.48,3.83,0.35,23.983333333333334,15.66,23.983333333333334,Good
1763452800,2025-11-18 08:00:00,2025-11-18 13:30:00,11.09,12.23,,,373.67,0.12,5.91,54.09,3.6,0.34,18.483333333333334,12.23,18.483333333333334,Good
1763456400,2025-11-18 09:00:00,2025-11-18 14:30:00,8.55,9.63,,,361.16,0.09,5.89,51.54,3.33,0.34,14.250000000000002,9.63,14.250000000000002,Good
1763460000,2025-11-18 10:00:00,2025-11-18 15:30:00,6.92,8.0,,,347.59,0.07,5.86,50.34,3.11,0.35,11.533333333333333,8.0,11.533333333333333,Good
1763463600,2025-11-18 11:00:00,2025-11-18 16:30:00,6.4,7.57,,,338.56,0.06,6.26,50.09,3.04,0.37,10.666666666666668,7.57,10.666666666666668,Good
1763467200,2025-11-18 12:00:00,2025-11-18 17:30:00,6.43,7.76,,,333.86,0.02,7.23,50.11,3.08,0.38,10.716666666666667,7.76,10.716666666666667,Good
1763470800,2025-11-18 13:00:00,2025-11-18 18:30:00,6.71,8.27,,,329.02,0.0,7.99,49.93,2.98,0.4,11.183333333333334,8.27,11.183333333333334,Good
1763474400,2025-11-18 14:00:00,2025-11-18 19:30:00,7.23,9.11,,,326.51,0.0,8.2,49.34,3.03,0.45,12.05,9.11,12.05,Good
1763478000,2025-11-18 15:00:00,2025-11-18 20:30:00,7.9,10.04,,,326.0,0.0,8.2,47.94,3.18,0.49,13.166666666666668,10.04,13.166666666666668,Good
1763481600,2025-11-18 16:00:00,2025-11-18 21:30:00,8.64,11.05,,,326.54,0.0,8.15,45.22,3.43,0.54,14.400000000000002,11.05,14.400000000000002,Good
1763485200,2025-11-18 17:00:00,2025-11-18 22:30:00,9.67,12.55,,,335.0,0.0,8.38,41.53,3.43,0.62,16.116666666666667,12.55,16.116666666666667,Good
1763488800,2025-11-18 18:00:00,2025-11-18 23:30:00,10.85,13.94,,,341.71,0.0,8.65,38.25,3.34,0.63,18.083333333333332,13.94,18.083333333333332,Good
1763492400,2025-11-18 19:00:00,2025-11-19 00:30:00,11.92,14.8,,,340.86,0.0,8.53,35.82,2.94,0.56,19.866666666666667,14.8,19.866666666666667,Good
1763496000,2025-11-18 20:00:00,2025-11-19 01:30:00,12.96,15.66,,,335.28,0.0,7.84,34.94,2.65,0.52,21.6,15.66,21.6,Good
1763499600,2025-11-18 21:00:00,2025-11-19 02:30:00,13.86,16.48,,,326.76,0.0,6.88,35.15,2.47,0.52,23.1,16.48,23.1,Good
1763503200,2025-11-18 22:00:00,2025-11-19 03:30:00,14.87,17.49,,,318.7,0.0,6.03,36.1,2.39,0.51,24.78333333333333,17.49,24.78333333333333,Good
1763506800,2025-11-18 23:00:00,2025-11-19 04:30:00,16.16,18.79,,,313.23,0.0,5.35,37.22,2.35,0.47,26.933333333333334,18.79,26.933333333333334,Good
1763510400,2025-11-19 00:00:00,2025-11-19 05:30:00,17.65,20.38,,,309.29,0.0,4.91,38.57,2.33,0.43,29.416666666666664,20.38,29.416666666666664,Good
1763514000,2025-11-19 01:00:00,2025-11-19 06:30:00,19.28,22.27,,,307.7,0.0,4.74,40.35,2.25,0.43,32.13333333333334,22.27,32.13333333333334,Good
1763517600,2025-11-19 02:00:00,2025-11-19 07:30:00,21.91,25.78,,,318.84,0.06,5.5,41.48,2.54,0.52,36.516666666666666,25.78,36.516666666666666,Good
1763521200,2025-11-19 03:00:00,2025-11-19 08:30:00,25.46,30.41,,,332.89,0.47,6.39,45.05,3.29,0.57,42.43333333333334,30.41,42.43333333333334,Good
1763524800,2025-11-19 04:00:00,2025-11-19 09:30:00,28.52,34.02,,,315.6,0.66,5.75,59.99,4.63,0.4,47.53333333333333,34.02,47.53333333333333,Good
1763528400,2025-11-19 05:00:00,2025-11-19 10:30:00,32.33,38.29,,,303.73,0.55,4.83,73.92,5.3,0.35,53.24724137931034,38.29,53.24724137931034,Satisfactory
1763532000,2025-11-19 06:00:00,2025-11-19 11:30:00,37.06,43.72,,,295.67,0.33,3.79,89.26,5.79,0.32,61.23931034482759,43.72,61.23931034482759,Satisfactory
1763535600,2025-11-19 07:00:00,2025-11-19 12:30:00,40.62,48.18,,,285.29,0.21,2.63,102.81,5.77,0.22,67.25448275862068,48.18,67.25448275862068,Satisfactory
1763539200,2025-11-19 08:00:00,2025-11-19 13:30:00,42.66,51.39,,,274.7,0.19,2.08,109.18,5.65,0.17,70.70137931034482,51.39,70.70137931034482,Satisfactory
1763542800,2025-11-19 09:00:00,2025-11-19 14:30:00,44.55,54.76,,,266.94,0.19,2.01,112.88,5.87,0.12,73.8948275862069,54.76,73.8948275862069,Satisfactory
1763546400,2025-11-19 10:00:00,2025-11-19 15:30:00,47.21,59.41,,,264.2,0.2,2.33,116.09,6.41,0.1,78.38931034482759,59.41,78.38931034482759,Satisfactory
1763550000,2025-11-19 11:00:00,2025-11-19 16:30:00,51.45,65.94,,,267.16,0.17,3.29,117.88,7.27,0.11,85.55344827586208,65.94,85.55344827586208,Satisfactory
1763553600,2025-11-19 12:00:00,2025-11-19 17:30:00,56.66,73.16,,,275.02,0.05,5.04,117.39,8.25,0.12,94.35655172413793,73.16,94.35655172413793,Satisfactory
1763557200,2025-11-19 13:00:00,2025-11-19 18:30:00,62.4,80.52,,,284.8,0.0,6.45,114.95,9.15,0.13,105.77931034482758,80.52,105.77931034482758,Moderate
1763560800,2025-11-19 14:00:00,2025-11-19 19:30:00,67.97,87.42,,,295.58,0.0,7.25,113.12,9.89,0.13,124.79413793103447,87.42,124.79413793103447,Moderate
1763564400,2025-11-19 15:00:00,2025-11-19 20:30:00,71.98,92.2,,,303.72,0.0,7.35,111.59,10.29,0.11,138.4834482758621,92.2,138.4834482758621,Moderate
1763568000,2025-11-19 16:00:00,2025-11-19 21:30:00,74.05,94.51,,,304.64,0.0,6.93,109.61,10.23,0.08,145.54999999999998,94.51,145.54999999999998,Moderate
1763571600,2025-11-19 17:00:00,2025-11-19 22:30:00,76.03,96.78,,,306.19,0.0,6.54,108.33,9.91,0.06,152.3093103448276,96.78,152.3093103448276,Moderate
1763575200,2025-11-19 18:00:00,2025-11-19 23:30:00,77.58,98.41,,,305.61,0.0,6.2,107.05,9.48,0.03,157.6006896551724,98.41,157.6006896551724,Moderate
1763578800,2025-11-19 19:00:00,2025-11-20 00:30:00,78.51,99.09,,,302.17,0.0,5.74,104.29,8.72,0.01,160.77551724137933,99.09,160.77551724137933,Moderate
1763582400,2025-11-19 20:00:00,2025-11-20 01:30:00,79.68,100.07,,,303.29,0.0,5.2,100.14,7.75,0.03,164.76965517241382,,164.76965517241382,Moderate
1763586000,2025-11-19 21:00:00,2025-11-20 02:30:00,80.5,100.52,,,303.46,0.0,4.61,96.34,6.86,0.04,167.5689655172414,,167.5689655172414,Moderate
1763589600,2025-11-19 22:00:00,2025-11-20 03:30:00,81.05,100.22,,,303.39,0.0,4.14,92.22,6.03,0.04,169.44655172413792,,169.44655172413792,Moderate
1763593200,2025-11-19 23:00:00,2025-11-20 04:30:00,81.89,99.89,,,304.37,0.0,3.82,88.91,5.37,0.06,172.31413793103448,99.89,172.31413793103448,Moderate
1763596800,2025-11-20 00:00:00,2025-11-20 05:30:00,82.74,99.69,,,305.24,0.0,3.69,86.17,4.82,0.07,175.2158620689655,99.69,175.2158620689655,Moderate
1763600400,2025-11-20 01:00:00,2025-11-20 06:30:00,82.58,98.64,,,305.74,0.0,3.9,84.38,4.52,0.08,174.6696551724138,98.64,174.6696551724138,Moderate
1763604000,2025-11-20 02:00:00,2025-11-20 07:30:00,82.1,97.92,,,314.01,0.02,5.14,83.54,4.79,0.13,173.0310344827586,97.92,173.0310344827586,Moderate
1763607600,2025-11-20 03:00:00,2025-11-20 08:30:00,80.56,96.4,,,321.4,0.2,6.77,86.74,5.77,0.13,167.77379310344827,96.4,167.77379310344827,Moderate
1763611200,2025-11-20 04:00:00,2025-11-20 09:30:00,73.86,88.72,,,297.34,0.18,6.61,102.63,7.97,0.0,144.90137931034482,88.72,144.90137931034482,Moderate
1763614800,2025-11-20 05:00:00,2025-11-20 10:30:00,69.06,82.81,,,293.54,0.18,6.56,105.26,8.27,0.0,128.5151724137931,82.81,128.5151724137931,Moderate
1763618400,2025-11-20 06:00:00,2025-11-20 11:30:00,64.89,77.2,,,293.03,0.18,6.47,105.4,8.27,0.0,114.2796551724138,77.2,114.2796551724138,Moderate
1763622000,2025-11-20 07:00:00,2025-11-20 12:30:00,58.44,67.33,,,292.65,0.08,6.33,104.63,7.87,0.0,97.36413793103448,67.33,97.36413793103448,Satisfactory
1763625600,2025-11-20 08:00:00,2025-11-20 13:30:00,48.5,54.3,,,288.8,0.07,6.0,100.42,6.68,0.01,80.56896551724138,54.3,80.56896551724138,Satisfactory
1763629200,2025-11-20 09:00:00,2025-11-20 14:30:00,40.69,45.08,,,285.3,0.07,5.88,97.01,6.08,0.03,67.37275862068965,45.08,67.37275862068965,Satisfactory
1763632800,2025-11-20 10:00:00,2025-11-20 15:30:00,35.59,39.15,,,284.29,0.05,6.11,93.82,5.88,0.06,58.755517241379316,39.15,58.755517241379316,Satisfactory
1763636400,2025-11-20 11:00:00,2025-11-20 16:30:00,32.98,35.94,,,287.52,0.03,6.79,90.12,5.8,0.11,54.345517241379305,35.94,54.345517241379305,Satisfactory
1763640000,2025-11-20 12:00:00,2025-11-20 17:30:00,32.14,34.71,,,293.91,0.01,7.58,87.06,5.61,0.17,52.926206896551726,34.71,52.926206896551726,Satisfactory
1763643600,2025-11-20 13:00:00,2025-11-20 18:30:00,32.18,34.72,,,301.33,0.0,8.1,83.45,5.24,0.23,52.993793103448276,34.72,52.993793103448276,Satisfactory
1763647200,2025-11-20 14:00:00,2025-11-20 19:30:00,32.89,35.78,,,310.84,0.0,8.19,79.89,5.15,0.31,54.19344827586207,35.78,54.19344827586207,Satisfactory
1763650800,2025-11-20 15:00:00,2025-11-20 20:30:00,34.12,37.44,,,319.69,0.0,7.99,76.58,5.23,0.36,56.27172413793103,37.44,56.27172413793103,Satisfactory
1763654400,2025-11-20 16:00:00,2025-11-20 21:30:00,35.14,38.82,,,323.21,0.0,7.51,73.11,5.29,0.36,57.99517241379311,38.82,57.99517241379311,Satisfactory
1763658000,2025-11-20 17:00:00,2025-11-20 22:30:00,36.49,40.54,,,328.32,0.0,7.24,69.9,5.42,0.36,60.27620689655173,40.54,60.27620689655173,Satisfactory
1763661600,2025-11-20 18:00:00,2025-11-20 23:30:00,37.53,41.78,,,330.96,0.0,7.02,66.96,5.37,0.33,62.03344827586207,41.78,62.03344827586207,Satisfactory
1763665200,2025-11-20 19:00:00,2025-11-21 00:30:00,37.96,41.83,,,328.03,0.0,6.59,63.93,5.11,0.24,62.760000000000005,41.83,62.760000000000005,Satisfactory
1763668800,2025-11-20 20:00:00,2025-11-21 01:30:00,37.99,41.46,,,324.82,0.0,5.97,61.27,4.59,0.2,62.81068965517242,41.46,62.81068965517242,Satisfactory
1763672400,2025-11-20 21:00:00,2025-11-21 02:30:00,37.31,40.71,,,319.6,0.0,5.37,58.82,4.21,0.19,61.66172413793104,40.71,61.66172413793104,Satisfactory
1763676000,2025-11-20 22:00:00,2025-11-21 03:30:00,36.01,39.05,,,314.59,0.0,4.97,56.56,4.12,0.18,59.4651724137931,39.05,59.4651724137931,Satisfactory
1763679600,2025-11-20 23:00:00,2025-11-21 04:30:00,34.53,37.02,,,311.09,0.0,4.73,54.51,3.83,0.2,56.96448275862069,37.02,56.96448275862069,Satisfactory
1763683200,2025-11-21 00:00:00,2025-11-21 05:30:00,32.89,34.99,,,308.05,0.0,4.66,52.63,3.54,0.22,54.19344827586207,34.99,54.19344827586207,Satisfactory
1763686800,2025-11-21 01:00:00,2025-11-21 06:30:00,30.62,32.83,,,304.1,0.0,4.84,50.64,3.33,0.28,,32.83,32.83,Good
1763690400,2025-11-21 02:00:00,2025-11-21 07:30:00,27.78,30.61,,,307.84,0.01,5.87,48.44,3.66,0.41,46.300000000000004,30.61,46.300000000000004,Good
1763694000,2025-11-21 03:00:00,2025-11-21 08:30:00,23.75,27.03,,,315.57,0.13,7.52,46.47,4.24,0.52,39.583333333333336,27.03,39.583333333333336,Good
1763697600,2025-11-21 04:00:00,2025-11-21 09:30:00,17.99,20.93,,,307.71,0.3,8.28,46.47,4.95,0.51,29.98333333333333,20.93,29.98333333333333,Good
1763701200,2025-11-21 05:00:00,2025-11-21 10:30:00,13.2,15.6,,,296.9,0.4,8.26,46.32,5.01,0.49,22.0,15.6,22.0,Good
1763704800,2025-11-21 06:00:00,2025-11-21 11:30:00,9.49,11.47,,,286.15,0.42,7.79,46.95,4.79,0.42,15.816666666666668,11.47,15.816666666666668,Good
1763708400,2025-11-21 07:00:00,2025-11-21 12:30:00,7.31,8.9,,,281.96,0.31,7.25,48.57,4.58,0.34,12.183333333333334,8.9,12.183333333333334,Good
1763712000,2025-11-21 08:00:00,2025-11-21 13:30:00,7.15,8.57,,,286.77,0.23,6.9,48.85,4.18,0.34,11.916666666666668,8.57,11.916666666666668,Good
1763715600,2025-11-21 09:00:00,2025-11-21 14:30:00,7.37,8.69,,,290.88,0.18,6.42,48.99,3.75,0.34,12.283333333333333,8.69,12.283333333333333,Good
1763719200,2025-11-21 10:00:00,2025-11-21 15:30:00,7.76,9.07,,,291.91,0.08,6.22,48.33,3.28,0.36,12.933333333333334,9.07,12.933333333333334,Good
1763722800,2025-11-21 11:00:00,2025-11-21 16:30:00,8.3,9.7,,,294.88,0.04,6.77,47.26,3.27,0.38,13.833333333333336,9.7,13.833333333333336,Good
1763726400,2025-11-21 12:00:00,2025-11-21 17:30:00,8.82,10.31,,,299.85,0.01,8.07,46.22,3.47,0.39,14.700000000000001,10.31,14.700000000000001,Good
1763730000,2025-11-21 13:00:00,2025-11-21 18:30:00,9.22,10.92,,,302.91,0.0,9.16,45.55,3.53,0.41,15.366666666666669,10.92,15.366666666666669,Good
1763733600,2025-11-21 14:00:00,2025-11-21 19:30:00,9.43,11.44,,,304.16,0.0,9.5,45.36,3.52,0.45,15.716666666666667,11.44,15.716666666666667,Good
1763737200,2025-11-21 15:00:00,2025-11-21 20:30:00,9.4,11.67,,,304.12,0.0,9.47,45.16,3.47,0.46,15.666666666666668,11.67,15.666666666666668,Good
1763740800,2025-11-21 16:00:00,2025-11-21 21:30:00,8.88,11.08,,,301.94,0.0,9.11,44.67,3.6,0.43,14.800000000000002,11.08,14.800000000000002,Good
1763744400,2025-11-21 17:00:00,2025-11-21 22:30:00,8.21,10.28,,,304.46,0.0,8.96,43.8,3.42,0.43,13.683333333333335,10.28,13.683333333333335,Good
1763748000,2025-11-21 18:00:00,2025-11-21 23:30:00,7.78,9.71,,,307.1,0.0,8.95,42.29,3.25,0.41,12.966666666666667,9.71,12.966666666666667,Good
1763751600,2025-11-21 19:00:00,2025-11-22 00:30:00,7.44,9.07,,,305.87,0.0,8.76,40.39,3.09,0.34,12.4,9.07,12.4,Good
1763755200,2025-11-21 20:00:00,2025-11-22 01:30:00,7.18,8.54,,,302.76,0.0,8.06,38.92,2.76,0.3,11.966666666666667,8.54,11.966666666666667,Good
1763758800,2025-11-21 21:00:00,2025-11-22 02:30:00,7.02,8.22,,,299.17,0.0,7.23,38.1,2.45,0.29,11.7,8.22,11.7,Good
1763762400,2025-11-21 22:00:00,2025-11-22 03:30:00,7.0,8.14,,,296.07,0.0,6.59,37.46,2.3,0.28,11.666666666666668,8.14,11.666666666666668,Good
1763766000,2025-11-21 23:00:00,2025-11-22 04:30:00,7.24,8.35,,,293.11,0.0,6.16,36.97,2.29,0.27,12.066666666666668,8.35,12.066666666666668,Good
1763769600,2025-11-22 00:00:00,2025-11-22 05:30:00,7.42,8.5,,,289.67,0.0,5.86,36.65,2.33,0.26,12.366666666666667,8.5,12.366666666666667,Good
1763773200,2025-11-22 01:00:00,2025-11-22 06:30:00,7.45,8.61,,,287.87,0.0,5.65,37.06,2.32,0.27,12.416666666666668,8.61,12.416666666666668,Good
1763776800,2025-11-22 02:00:00,2025-11-22 07:30:00,7.35,8.84,,,292.18,0.03,5.9,37.57,2.48,0.36,12.25,8.84,12.25,Good
1763780400,2025-11-22 03:00:00,2025-11-22 08:30:00,7.07,8.8,,,300.62,0.19,6.5,38.25,2.72,0.44,11.783333333333335,8.8,11.783333333333335,Good
1763784000,2025-11-22 04:00:00,2025-11-22 09:30:00,6.41,8.12,,,305.89,0.21,6.88,40.66,3.08,0.43,10.683333333333334,8.12,10.683333333333334,Good
1763787600,2025-11-22 05:00:00,2025-11-22 10:30:00,5.8,7.37,,,306.11,0.16,6.74,43.64,3.15,0.4,9.666666666666666,7.37,9.666666666666666,Good
1763791200,2025-11-22 06:00:00,2025-11-22 11:30:00,5.43,6.85,,,298.94,0.13,6.26,47.38,3.16,0.37,9.05,6.85,9.05,Good
1763794800,2025-11-22 07:00:00,2025-11-22 12:30:00,5.28,6.43,,,286.63,0.17,5.46,52.82,3.14,0.31,8.8,6.43,8.8,Good
1763798400,2025-11-22 08:00:00,2025-11-22 13:30:00,5.74,6.79,,,277.47,0.26,5.05,55.4,3.07,0.3,9.566666666666668,6.79,9.566666666666668,Good
1763802000,2025-11-22 09:00:00,2025-11-22 14:30:00,6.27,7.34,,,266.78,0.27,4.66,58.01,2.94,0.3,10.45,7.34,10.45,Good
1763805600,2025-11-22 10:00:00,2025-11-22 15:30:00,6.61,7.75,,,256.69,0.21,4.53,59.56,2.83,0.31,11.016666666666667,7.75,11.016666666666667,Good
1763809200,2025-11-22 11:00:00,2025-11-22 16:30:00,6.7,7.93,,,251.51,0.11,4.98,58.82,2.8,0.34,11.166666666666668,7.93,11.166666666666668,Good
1763812800,2025-11-22 12:00:00,2025-11-22 17:30:00,6.52,7.83,,,250.2,0.02,5.78,57.35,2.77,0.36,10.866666666666667,7.83,10.866666666666667,Good
1763816400,2025-11-22 13:00:00,2025-11-22 18:30:00,6.17,7.54,,,249.52,0.0,6.21,56.07,2.62,0.37,10.283333333333333,7.54,10.283333333333333,Good
1763820000,2025-11-22 14:00:00,2025-11-22 19:30:00,5.84,7.36,,,251.12,0.0,6.14,54.78,2.43,0.4,9.733333333333334,7.36,9.733333333333334,Good
1763823600,2025-11-22 15:00:00,2025-11-22 20:30:00,5.59,7.28,,,253.67,0.0,5.89,53.42,2.33,0.44,9.316666666666666,7.28,9.316666666666666,Good
1763827200,2025-11-22 16:00:00,2025-11-22 21:30:00,5.3,7.05,,,252.81,0.0,5.46,51.75,2.17,0.45,8.833333333333334,7.05,8.833333333333334,Good
1763830800,2025-11-22 17:00:00,2025-11-22 22:30:00,5.17,6.98,,,255.51,0.0,5.24,50.11,2.06,0.45,8.616666666666667,6.98,8.616666666666667,Good
1763834400,2025-11-22 18:00:00,2025-11-22 23:30:00,5.07,6.78,,,257.97,0.0,5.15,48.35,1.95,0.42,8.450000000000001,6.78,8.450000000000001,Good
1763838000,2025-11-22 19:00:00,2025-11-23 00:30:00,4.91,6.33,,,257.08,0.0,4.92,46.66,1.79,0.35,8.183333333333334,6.33,8.183333333333334,Good
1763841600,2025-11-22 20:00:00,2025-11-23 01:30:00,4.82,6.04,,,254.84,0.0,4.43,45.52,1.62,0.33,8.033333333333335,6.04,8.033333333333335,Good
1763845200,2025-11-22 21:00:00,2025-11-23 02:30:00,4.82,5.94,,,251.9,0.0,3.89,44.67,1.43,0.33,8.033333333333335,5.94,8.033333333333335,Good
1763848800,2025-11-22 22:00:00,2025-11-23 03:30:00,4.88,5.94,,,251.35,0.0,3.52,43.69,1.31,0.34,8.133333333333333,5.94,8.133333333333333,Good
1763852400,2025-11-22 23:00:00,2025-11-23 04:30:00,5.0,6.05,,,253.67,0.0,3.39,41.99,1.29,0.35,8.333333333333334,6.05,8.333333333333334,Good
1763856000,2025-11-23 00:00:00,2025-11-23 05:30:00,5.17,6.19,,,257.41,0.0,3.46,40.11,1.36,0.36,8.616666666666667,6.19,8.616666666666667,Good
1763859600,2025-11-23 01:00:00,2025-11-23 06:30:00,5.4,6.51,,,261.57,0.0,3.72,38.56,1.43,0.39,9.000000000000002,6.51,9.000000000000002,Good
1763863200,2025-11-23 02:00:00,2025-11-23 07:30:00,5.77,7.24,,,269.32,0.01,4.52,37.49,1.65,0.44,9.616666666666667,7.24,9.616666666666667,Good
1763866800,2025-11-23 03:00:00,2025-11-23 08:30:00,5.98,7.72,,,276.22,0.08,5.55,37.54,1.95,0.46,9.966666666666669,7.72,9.966666666666669,Good
1763870400,2025-11-23 04:00:00,2025-11-23 09:30:00,5.64,7.25,,,265.48,0.18,5.48,42.35,2.33,0.35,9.4,7.25,9.4,Good
1763874000,2025-11-23 05:00:00,2025-11-23 10:30:00,5.53,7.05,,,254.26,0.22,5.3,45.5,2.54,0.31,9.216666666666667,7.05,9.216666666666667,Good
1763877600,2025-11-23 06:00:00,2025-11-23 11:30:00,5.55,6.95,,,241.92,0.26,5.02,48.67,2.73,0.28,9.25,6.95,9.25,Good
1763881200,2025-11-23 07:00:00,2025-11-23 12:30:00,5.13,6.31,,,226.61,0.31,4.08,54.33,2.67,0.22,8.55,6.31,8.55,Good
1763884800,2025-11-23 08:00:00,2025-11-23 13:30:00,4.76,5.8,,,216.69,0.22,3.53,57.59,2.52,0.19,7.933333333333334,5.8,7.933333333333334,Good
1763888400,2025-11-23 09:00:00,2025-11-23 14:30:00,4.59,5.61,,,212.34,0.14,3.32,59.29,2.4,0.19,7.65,5.61,7.65,Good
1763892000,2025-11-23 10:00:00,2025-11-23 15:30:00,4.72,5.84,,,214.77,0.08,3.49,59.74,2.38,0.21,7.866666666666666,5.84,7.866666666666666,Good
1763895600,2025-11-23 11:00:00,2025-11-23 16:30:00,5.07,6.36,,,223.18,0.04,4.23,58.14,2.47,0.26,8.450000000000001,6.36,8.450000000000001,Good
1763899200,2025-11-23 12:00:00,2025-11-23 17:30:00,5.33,6.75,,,233.48,0.01,5.22,56.11,2.53,0.3,8.883333333333335,6.75,8.883333333333335,Good
1763902800,2025-11-23 13:00:00,2025-11-23 18:30:00,5.45,6.94,,,243.24,0.0,5.95,53.41,2.67,0.32,9.083333333333334,6.94,9.083333333333334,Good
1763906400,2025-11-23 14:00:00,2025-11-23 19:30:00,5.53,7.13,,,254.53,0.0,6.33,50.48,2.65,0.36,9.216666666666667,7.13,9.216666666666667,Good
1763910000,2025-11-23 15:00:00,2025-11-23 20:30:00,5.71,7.44,,,264.45,0.0,6.54,47.31,2.73,0.4,9.516666666666667,7.44,9.516666666666667,Good
1763913600,2025-11-23 16:00:00,2025-11-23 21:30:00,5.82,7.58,,,269.54,0.0,6.52,44.06,2.85,0.42,9.700000000000001,7.58,9.700000000000001,Good
1763917200,2025-11-23 17:00:00,2025-11-23 22:30:00,5.96,7.78,,,274.43,0.0,6.43,41.52,2.88,0.44,9.933333333333334,7.78,9.933333333333334,Good
1763920800,2025-11-23 18:00:00,2025-11-23 23:30:00,6.07,7.78,,,275.54,0.0,6.25,39.5,2.75,0.43,10.116666666666667,7.78,10.116666666666667,Good
1763924400,2025-11-23 19:00:00,2025-11-24 00:30:00,6.09,7.53,,,270.16,0.0,5.85,37.89,2.32,0.37,10.15,7.53,10.15,Good
