timestamp_unix,timestamp_utc,timestamp_ist,pm2_5,pm10,temp_c,humidity,co,no,no2,o3,so2,nh3
1757037600,2025-09-05 02:00:00,2025-09-05 07:30:00,6.38,10.54,,,204.65,0.56,8.55,19.91,3.75,6.28
1757041200,2025-09-05 03:00:00,2025-09-05 08:30:00,6.72,11.46,,,216.56,2.27,7.65,22.22,4.61,5.94
1757044800,2025-09-05 04:00:00,2025-09-05 09:30:00,6.58,11.18,,,201.07,2.46,7.77,27.17,8.02,4.59
1757048400,2025-09-05 05:00:00,2025-09-05 10:30:00,6.77,11.37,,,192.27,1.85,7.79,32.42,8.68,4.11
1757052000,2025-09-05 06:00:00,2025-09-05 11:30:00,7.58,12.23,,,187.6,1.17,7.89,38.07,8.9,3.94
1757055600,2025-09-05 07:00:00,2025-09-05 12:30:00,7.11,10.91,,,164.83,0.83,6.73,43.79,8.49,3.18
1757059200,2025-09-05 08:00:00,2025-09-05 13:30:00,7.77,11.33,,,162.42,0.96,6.35,49.02,8.19,3.3
1757062800,2025-09-05 09:00:00,2025-09-05 14:30:00,9.72,13.5,,,171.73,1.12,6.73,55.51,8.38,3.72
1757066400,2025-09-05 10:00:00,2025-09-05 15:30:00,12.71,16.83,,,190.07,1.29,7.67,61.64,9.15,4.29
1757070000,2025-09-05 11:00:00,2025-09-05 16:30:00,15.74,20.27,,,213.3,1.48,9.27,62.41,9.82,4.9
1757073600,2025-09-05 12:00:00,2025-09-05 17:30:00,17.13,21.81,,,232.06,1.18,12.31,56.11,10.25,5.29
1757077200,2025-09-05 13:00:00,2025-09-05 18:30:00,15.0,18.95,,,216.04,0.14,13.64,49.36,10.12,4.44
1757080800,2025-09-05 14:00:00,2025-09-05 19:30:00,13.18,16.95,,,213.68,0.0,14.16,44.64,10.23,4.66
1757084400,2025-09-05 15:00:00,2025-09-05 20:30:00,11.44,15.11,,,211.07,0.0,14.16,42.11,10.65,5.01
1757088000,2025-09-05 16:00:00,2025-09-05 21:30:00,10.27,13.8,,,207.17,0.0,13.96,40.68,11.44,5.4
1757091600,2025-09-05 17:00:00,2025-09-05 22:30:00,10.79,14.57,,,216.79,0.0,14.56,39.17,12.21,5.86
1757095200,2025-09-05 18:00:00,2025-09-05 23:30:00,11.88,15.76,,,226.87,0.0,15.39,37.18,12.54,5.79
1757098800,2025-09-05 19:00:00,2025-09-06 00:30:00,12.54,15.96,,,229.44,0.0,15.42,34.36,13.23,5.25
1757102400,2025-09-05 20:00:00,2025-09-06 01:30:00,12.89,15.79,,,230.35,0.0,14.63,31.61,12.31,4.51
1757106000,2025-09-05 21:00:00,2025-09-06 02:30:00,12.82,15.26,,,229.09,0.0,13.7,29.0,10.73,3.75
1757109600,2025-09-05 22:00:00,2025-09-06 03:30:00,12.53,14.61,,,231.01,0.0,12.84,25.62,8.7,3.41
1757113200,2025-09-05 23:00:00,2025-09-06 04:30:00,12.64,14.68,,,240.45,0.0,12.28,22.37,7.15,3.67
1757116800,2025-09-06 00:00:00,2025-09-06 05:30:00,13.19,15.34,,,250.12,0.01,12.29,19.7,6.72,4.31
1757120400,2025-09-06 01:00:00,2025-09-06 06:30:00,14.14,16.77,,,259.05,0.02,12.91,17.34,6.46,5.37
1757124000,2025-09-06 02:00:00,2025-09-06 07:30:00,15.11,18.88,,,276.15,0.4,14.05,15.08,6.14,5.99
1757127600,2025-09-06 03:00:00,2025-09-06 08:30:00,15.21,19.87,,,284.53,1.87,14.06,15.35,6.35,5.99
1757131200,2025-09-06 04:00:00,2025-09-06 09:30:00,13.25,17.99,,,258.99,2.76,12.57,19.41,8.0,5.13
1757134800,2025-09-06 05:00:00,2025-09-06 10:30:00,12.5,17.78,,,256.87,2.61,11.55,23.05,7.14,5.78
1757138400,2025-09-06 06:00:00,2025-09-06 11:30:00,13.86,19.41,,,252.87,2.25,10.24,32.41,6.67,6.22
1757142000,2025-09-06 07:00:00,2025-09-06 12:30:00,14.98,19.42,,,212.11,1.67,6.89,48.07,5.92,5.12
1757145600,2025-09-06 08:00:00,2025-09-06 13:30:00,18.04,21.74,,,191.76,1.04,4.9,60.81,5.14,4.34
1757149200,2025-09-06 09:00:00,2025-09-06 14:30:00,21.73,24.92,,,179.71,0.57,3.37,73.72,4.86,3.51
1757152800,2025-09-06 10:00:00,2025-09-06 15:30:00,16.86,19.16,,,148.76,0.33,2.07,77.41,4.67,1.88
1757156400,2025-09-06 11:00:00,2025-09-06 16:30:00,14.91,17.12,,,146.1,0.31,2.38,77.96,4.62,1.9
1757160000,2025-09-06 12:00:00,2025-09-06 17:30:00,14.53,16.86,,,150.53,0.23,3.46,77.12,5.12,2.12
1757163600,2025-09-06 13:00:00,2025-09-06 18:30:00,14.87,17.53,,,159.92,0.03,5.11,73.56,5.84,2.72
1757167200,2025-09-06 14:00:00,2025-09-06 19:30:00,16.03,19.21,,,174.76,0.0,6.66,70.38,7.31,3.69
1757170800,2025-09-06 15:00:00,2025-09-06 20:30:00,17.14,20.7,,,188.0,0.0,8.2,66.56,9.3,4.37
1757174400,2025-09-06 16:00:00,2025-09-06 21:30:00,18.04,21.91,,,202.21,0.0,9.64,60.59,10.23,5.14
1757178000,2025-09-06 17:00:00,2025-09-06 22:30:00,18.78,23.16,,,224.51,0.0,11.06,53.17,9.98,6.17
1757181600,2025-09-06 18:00:00,2025-09-06 23:30:00,18.9,23.6,,,244.79,0.0,12.08,45.39,9.05,6.71
1757185200,2025-09-06 19:00:00,2025-09-07 00:30:00,18.26,22.73,,,256.69,0.0,12.33,37.77,8.42,6.47
1757188800,2025-09-06 20:00:00,2025-09-07 01:30:00,17.69,21.8,,,263.76,0.0,11.88,31.96,7.76,5.89
1757192400,2025-09-06 21:00:00,2025-09-07 02:30:00,17.07,20.88,,,265.36,0.0,11.06,27.94,7.06,5.4
1757196000,2025-09-06 22:00:00,2025-09-07 03:30:00,16.34,20.03,,,264.42,0.0,10.24,24.59,5.56,5.2
1757199600,2025-09-06 23:00:00,2025-09-07 04:30:00,15.53,19.22,,,263.86,0.0,9.53,21.78,4.04,5.21
1757203200,2025-09-07 00:00:00,2025-09-07 05:30:00,14.57,18.25,,,260.61,0.01,9.05,19.47,3.12,5.17
1757206800,2025-09-07 01:00:00,2025-09-07 06:30:00,13.44,16.85,,,257.45,0.02,8.93,17.37,2.96,4.76
1757210400,2025-09-07 02:00:00,2025-09-07 07:30:00,12.51,15.92,,,263.01,0.28,9.32,15.39,3.02,4.34
1757214000,2025-09-07 03:00:00,2025-09-07 08:30:00,11.34,14.72,,,265.08,0.76,9.9,14.52,3.13,3.93
1757217600,2025-09-07 04:00:00,2025-09-07 09:30:00,8.79,11.59,,,228.66,0.98,9.22,16.82,4.4,3.05
1757221200,2025-09-07 05:00:00,2025-09-07 10:30:00,6.79,9.38,,,201.52,1.23,7.82,19.67,4.44,2.79
1757224800,2025-09-07 06:00:00,2025-09-07 11:30:00,5.34,7.7,,,178.53,1.48,6.13,24.1,4.47,2.61
1757228400,2025-09-07 07:00:00,2025-09-07 12:30:00,3.61,5.33,,,138.76,0.84,3.9,33.36,4.03,1.84
1757232000,2025-09-07 08:00:00,2025-09-07 13:30:00,3.15,4.69,,,128.51,0.5,3.37,37.97,3.79,1.9
1757235600,2025-09-07 09:00:00,2025-09-07 14:30:00,3.4,4.98,,,129.85,0.41,3.38,41.45,3.8,2.2
1757239200,2025-09-07 10:00:00,2025-09-07 15:30:00,4.31,6.17,,,142.22,0.52,4.03,44.31,4.14,3.12
1757242800,2025-09-07 11:00:00,2025-09-07 16:30:00,5.71,8.14,,,164.33,0.81,5.48,44.98,4.69,4.59
1757246400,2025-09-07 12:00:00,2025-09-07 17:30:00,6.82,9.82,,,189.44,0.84,7.96,42.69,5.36,5.92
1757250000,2025-09-07 13:00:00,2025-09-07 18:30:00,7.98,11.67,,,223.85,0.17,12.17,35.35,5.83,7.14
1757253600,2025-09-07 14:00:00,2025-09-07 19:30:00,9.53,14.29,,,268.78,0.02,15.07,27.72,5.97,7.81
1757257200,2025-09-07 15:00:00,2025-09-07 20:30:00,10.75,16.5,,,304.7,0.03,16.43,22.16,6.09,7.79
1757260800,2025-09-07 16:00:00,2025-09-07 21:30:00,11.12,17.08,,,320.44,0.05,16.36,18.47,6.28,6.86
1757264400,2025-09-07 17:00:00,2025-09-07 22:30:00,10.99,16.63,,,324.39,0.06,15.53,16.84,7.0,5.5
1757268000,2025-09-07 18:00:00,2025-09-07 23:30:00,10.19,14.6,,,302.8,0.05,14.02,17.35,8.07,4.14
1757271600,2025-09-07 19:00:00,2025-09-08 00:30:00,9.7,12.75,,,266.55,0.05,12.45,18.28,8.16,3.35
1757275200,2025-09-07 20:00:00,2025-09-08 01:30:00,10.49,13.15,,,263.51,0.05,12.31,16.45,7.79,3.45
1757278800,2025-09-07 21:00:00,2025-09-08 02:30:00,11.84,14.33,,,266.69,0.05,12.54,14.52,7.6,3.74
1757282400,2025-09-07 22:00:00,2025-09-08 03:30:00,13.54,15.99,,,274.54,0.06,13.08,12.26,7.13,3.99
1757286000,2025-09-07 23:00:00,2025-09-08 04:30:00,15.14,17.53,,,282.87,0.07,13.6,10.08,6.54,3.82
1757289600,2025-09-08 00:00:00,2025-09-08 05:30:00,16.75,19.0,,,288.74,0.11,14.2,8.35,6.2,3.45
1757293200,2025-09-08 01:00:00,2025-09-08 06:30:00,18.28,20.6,,,293.03,0.25,14.96,7.13,6.22,3.01
1757296800,2025-09-08 02:00:00,2025-09-08 07:30:00,19.71,22.67,,,307.54,2.17,14.23,8.2,6.71,2.67
1757300400,2025-09-08 03:00:00,2025-09-08 08:30:00,20.4,23.78,,,315.21,4.55,13.28,10.2,7.64,2.41
1757304000,2025-09-08 04:00:00,2025-09-08 09:30:00,19.43,22.78,,,273.64,5.74,12.6,14.43,11.22,1.81
1757307600,2025-09-08 05:00:00,2025-09-08 10:30:00,19.23,23.13,,,264.76,6.36,12.08,17.29,13.8,2.26
1757311200,2025-09-08 06:00:00,2025-09-08 11:30:00,19.7,24.03,,,260.5,6.38,11.72,22.29,16.18,2.64
1757314800,2025-09-08 07:00:00,2025-09-08 12:30:00,11.74,14.3,,,176.65,2.72,6.8,40.52,11.73,1.36
1757318400,2025-09-08 08:00:00,2025-09-08 13:30:00,10.44,12.14,,,146.72,1.02,3.59,56.83,7.62,1.05
1757322000,2025-09-08 09:00:00,2025-09-08 14:30:00,12.54,14.11,,,142.75,0.56,2.49,69.89,6.47,1.0
1757325600,2025-09-08 10:00:00,2025-09-08 15:30:00,15.39,17.24,,,152.48,0.47,2.56,80.71,6.44,1.41
1757329200,2025-09-08 11:00:00,2025-09-08 16:30:00,18.83,21.25,,,170.63,0.48,3.6,86.49,7.14,2.13
1757332800,2025-09-08 12:00:00,2025-09-08 17:30:00,21.66,24.6,,,189.56,0.36,5.71,86.47,8.0,2.65
1757336400,2025-09-08 13:00:00,2025-09-08 18:30:00,24.75,28.39,,,211.83,0.04,8.58,81.36,8.46,3.43
1757340000,2025-09-08 14:00:00,2025-09-08 19:30:00,28.27,32.87,,,237.99,0.0,10.15,77.17,8.5,4.55
1757343600,2025-09-08 15:00:00,2025-09-08 20:30:00,31.0,36.45,,,259.31,0.0,10.69,74.24,8.15,5.51
1757347200,2025-09-08 16:00:00,2025-09-08 21:30:00,32.4,38.0,,,270.52,0.0,10.36,71.82,7.97,5.77
1757350800,2025-09-08 17:00:00,2025-09-08 22:30:00,33.11,38.5,,,280.72,0.0,10.15,69.25,8.36,5.34
1757354400,2025-09-08 18:00:00,2025-09-08 23:30:00,33.36,38.22,,,286.66,0.0,10.45,65.76,9.33,4.49
1757358000,2025-09-08 19:00:00,2025-09-09 00:30:00,33.34,37.22,,,285.34,0.0,11.3,60.47,11.66,3.54
1757361600,2025-09-08 20:00:00,2025-09-09 01:30:00,33.62,36.88,,,298.43,0.0,12.23,53.68,12.91,3.26
1757365200,2025-09-08 21:00:00,2025-09-09 02:30:00,33.56,36.44,,,315.07,0.0,12.61,47.35,12.63,3.24
1757368800,2025-09-08 22:00:00,2025-09-09 03:30:00,33.43,36.27,,,325.72,0.0,12.4,42.06,10.19,3.43
1757372400,2025-09-08 23:00:00,2025-09-09 04:30:00,33.05,36.06,,,329.75,0.0,12.01,38.02,7.92,3.52
1757376000,2025-09-09 00:00:00,2025-09-09 05:30:00,32.05,35.25,,,332.15,0.0,11.81,33.89,6.52,3.52
1757379600,2025-09-09 01:00:00,2025-09-09 06:30:00,30.35,33.94,,,337.92,0.01,11.99,29.34,5.8,3.66
1757383200,2025-09-09 02:00:00,2025-09-09 07:30:00,29.41,34.11,,,355.9,0.62,12.67,25.61,6.07,4.13
1757386800,2025-09-09 03:00:00,2025-09-09 08:30:00,29.19,35.06,,,370.98,2.02,13.35,25.18,7.88,4.67
1757390400,2025-09-09 04:00:00,2025-09-09 09:30:00,27.08,32.55,,,311.68,1.67,14.78,32.05,14.67,3.41
1757394000,2025-09-09 05:00:00,2025-09-09 10:30:00,25.66,30.97,,,288.66,1.6,15.42,34.68,17.55,3.25
1757397600,2025-09-09 06:00:00,2025-09-09 11:30:00,24.37,29.55,,,278.88,1.47,16.04,36.1,19.46,3.37
1757401200,2025-09-09 07:00:00,2025-09-09 12:30:00,16.32,19.61,,,214.64,0.6,12.02,48.15,15.67,1.9
1757404800,2025-09-09 08:00:00,2025-09-09 13:30:00,11.35,13.69,,,185.62,0.36,8.78,56.15,11.55,1.45
1757408400,2025-09-09 09:00:00,2025-09-09 14:30:00,9.97,12.06,,,179.34,0.33,7.9,59.33,10.3,1.43
1757412000,2025-09-09 10:00:00,2025-09-09 15:30:00,10.41,12.68,,,187.49,0.45,8.25,60.23,10.0,2.01
1757415600,2025-09-09 11:00:00,2025-09-09 16:30:00,11.85,14.64,,,205.16,0.58,9.67,58.6,9.97,3.01
1757419200,2025-09-09 12:00:00,2025-09-09 17:30:00,13.08,16.39,,,224.08,0.43,11.97,55.72,9.96,3.76
1757422800,2025-09-09 13:00:00,2025-09-09 18:30:00,14.28,18.21,,,243.85,0.07,14.56,51.21,9.73,4.54
1757426400,2025-09-09 14:00:00,2025-09-09 19:30:00,15.54,20.26,,,262.27,0.0,15.54,47.87,9.37,5.36
1757430000,2025-09-09 15:00:00,2025-09-09 20:30:00,16.64,22.09,,,273.51,0.0,15.49,46.14,8.87,5.86
1757433600,2025-09-09 16:00:00,2025-09-09 21:30:00,17.29,23.06,,,273.51,0.0,14.58,45.49,8.73,5.7
1757437200,2025-09-09 17:00:00,2025-09-09 22:30:00,17.83,23.83,,,276.13,0.0,14.28,44.27,10.33,5.4
1757440800,2025-09-09 18:00:00,2025-09-09 23:30:00,18.39,24.29,,,280.74,0.0,14.86,41.3,13.93,5.08
1757444400,2025-09-09 19:00:00,2025-09-10 00:30:00,19.17,23.8,,,281.22,0.0,15.71,36.27,17.23,4.25
1757448000,2025-09-09 20:00:00,2025-09-10 01:30:00,20.69,24.36,,,292.05,0.0,16.21,30.88,16.28,3.58
1757451600,2025-09-09 21:00:00,2025-09-10 02:30:00,22.16,25.33,,,301.98,0.0,16.1,26.56,13.95,3.24
1757455200,2025-09-09 22:00:00,2025-09-10 03:30:00,23.19,26.1,,,308.33,0.0,15.41,23.24,11.33,3.03
1757458800,2025-09-09 23:00:00,2025-09-10 04:30:00,23.3,26.09,,,310.86,0.0,14.18,21.46,8.99,2.86
1757462400,2025-09-10 00:00:00,2025-09-10 05:30:00,22.59,25.29,,,311.39,0.0,12.82,20.58,6.95,2.73
1757466000,2025-09-10 01:00:00,2025-09-10 06:30:00,21.54,24.25,,,306.26,0.02,11.81,20.82,5.6,2.58
1757469600,2025-09-10 02:00:00,2025-09-10 07:30:00,21.35,24.54,,,312.32,1.19,10.66,22.39,5.5,2.75
1757473200,2025-09-10 03:00:00,2025-09-10 08:30:00,22.74,26.51,,,322.2,3.06,10.15,26.65,6.99,2.92
1757476800,2025-09-10 04:00:00,2025-09-10 09:30:00,24.5,28.54,,,305.79,2.91,13.07,31.38,12.78,2.54
1757480400,2025-09-10 05:00:00,2025-09-10 10:30:00,25.8,30.22,,,294.53,3.24,13.05,37.92,15.87,2.56
1757484000,2025-09-10 06:00:00,2025-09-10 11:30:00,28.35,33.04,,,282.91,2.89,11.77,49.29,17.04,2.52
1757487600,2025-09-10 07:00:00,2025-09-10 12:30:00,24.03,27.16,,,215.87,1.22,6.32,75.76,13.68,1.37
1757491200,2025-09-10 08:00:00,2025-09-10 13:30:00,25.38,28.02,,,198.06,0.57,3.63,94.79,10.7,1.52
1757494800,2025-09-10 09:00:00,2025-09-10 14:30:00,27.92,30.66,,,198.75,0.42,2.98,107.3,9.75,1.89
1757498400,2025-09-10 10:00:00,2025-09-10 15:30:00,31.42,34.57,,,210.62,0.42,3.46,115.92,9.88,2.52
1757502000,2025-09-10 11:00:00,2025-09-10 16:30:00,35.28,38.88,,,227.13,0.42,4.68,118.65,10.03,3.06
1757505600,2025-09-10 12:00:00,2025-09-10 17:30:00,36.06,39.84,,,237.51,0.25,6.66,115.01,9.86,3.33
1757509200,2025-09-10 13:00:00,2025-09-10 18:30:00,33.72,37.56,,,242.37,0.02,8.56,105.45,9.84,3.56
1757512800,2025-09-10 14:00:00,2025-09-10 19:30:00,30.68,34.81,,,255.34,0.0,10.04,94.48,10.44,4.25
1757516400,2025-09-10 15:00:00,2025-09-10 20:30:00,27.32,31.42,,,267.32,0.0,11.25,82.83,11.78,4.28
1757520000,2025-09-10 16:00:00,2025-09-10 21:30:00,24.59,28.1,,,276.08,0.0,11.88,71.07,14.18,3.71
1757523600,2025-09-10 17:00:00,2025-09-10 22:30:00,23.86,27.25,,,294.33,0.0,12.37,61.27,14.21,3.49
1757527200,2025-09-10 18:00:00,2025-09-10 23:30:00,24.08,27.47,,,312.92,0.0,12.71,53.53,12.9,3.32
1757530800,2025-09-10 19:00:00,2025-09-11 00:30:00,24.64,27.92,,,323.74,0.0,12.36,46.88,9.91,3.2
1757534400,2025-09-10 20:00:00,2025-09-11 01:30:00,25.4,28.76,,,336.43,0.0,11.51,41.31,7.3,3.26
1757538000,2025-09-10 21:00:00,2025-09-11 02:30:00,25.56,28.87,,,343.85,0.0,10.42,36.7,5.34,3.29
1757541600,2025-09-10 22:00:00,2025-09-11 03:30:00,24.39,27.62,,,342.18,0.0,9.18,34.12,3.88,3.29
1757545200,2025-09-10 23:00:00,2025-09-11 04:30:00,22.69,25.91,,,338.34,0.0,8.24,32.25,2.88,3.35
1757548800,2025-09-11 00:00:00,2025-09-11 05:30:00,21.01,24.26,,,335.67,0.01,7.79,30.38,2.35,3.47
1757552400,2025-09-11 01:00:00,2025-09-11 06:30:00,19.42,22.9,,,336.21,0.02,7.96,28.26,2.25,3.67
1757556000,2025-09-11 02:00:00,2025-09-11 07:30:00,18.44,22.67,,,348.58,1.04,8.02,28.01,2.73,4.12
1757559600,2025-09-11 03:00:00,2025-09-11 08:30:00,18.6,23.41,,,357.73,2.75,7.62,34.33,4.06,4.42
1757563200,2025-09-11 04:00:00,2025-09-11 09:30:00,19.03,23.45,,,327.22,2.29,8.53,46.32,8.45,3.67
1757566800,2025-09-11 05:00:00,2025-09-11 10:30:00,21.55,26.2,,,314.8,1.78,8.85,56.73,10.76,3.59
1757570400,2025-09-11 06:00:00,2025-09-11 11:30:00,25.13,29.92,,,304.61,1.18,8.75,67.84,12.26,3.35
1757574000,2025-09-11 07:00:00,2025-09-11 12:30:00,20.11,23.39,,,237.66,0.49,6.76,72.94,11.36,2.01
1757577600,2025-09-11 08:00:00,2025-09-11 13:30:00,16.04,18.33,,,199.07,0.27,5.56,73.47,9.81,1.46
1757581200,2025-09-11 09:00:00,2025-09-11 14:30:00,15.83,17.9,,,192.8,0.18,5.48,74.88,9.37,1.47
1757584800,2025-09-11 10:00:00,2025-09-11 15:30:00,17.78,20.03,,,207.62,0.2,6.85,74.26,10.95,2.13
1757588400,2025-09-11 11:00:00,2025-09-11 16:30:00,20.88,23.49,,,237.25,0.21,10.03,70.42,13.37,3.11
1757592000,2025-09-11 12:00:00,2025-09-11 17:30:00,23.99,26.74,,,268.8,0.08,13.76,66.34,15.17,3.45
1757595600,2025-09-11 13:00:00,2025-09-11 18:30:00,26.98,29.82,,,299.0,0.0,16.62,61.13,15.04,3.41
1757599200,2025-09-11 14:00:00,2025-09-11 19:30:00,29.38,32.82,,,330.7,0.0,18.22,56.5,15.23,3.71
1757602800,2025-09-11 15:00:00,2025-09-11 20:30:00,30.58,34.7,,,351.9,0.0,18.68,52.46,16.26,4.07
1757606400,2025-09-11 16:00:00,2025-09-11 21:30:00,31.26,35.47,,,357.15,0.0,18.31,48.95,16.5,3.88
1757610000,2025-09-11 17:00:00,2025-09-11 22:30:00,32.7,36.68,,,359.93,0.0,18.39,46.13,15.56,3.24
1757613600,2025-09-11 18:00:00,2025-09-11 23:30:00,33.24,36.62,,,354.86,0.0,18.8,43.02,14.68,2.58
1757617200,2025-09-11 19:00:00,2025-09-12 00:30:00,32.19,34.75,,,337.56,0.0,18.06,40.71,13.1,2.13
1757620800,2025-09-11 20:00:00,2025-09-12 01:30:00,31.05,33.31,,,326.32,0.0,16.32,38.84,11.41,2.1
1757624400,2025-09-11 21:00:00,2025-09-12 02:30:00,30.0,32.16,,,316.97,0.0,14.35,37.94,10.05,2.16
1757628000,2025-09-11 22:00:00,2025-09-12 03:30:00,29.46,31.85,,,312.62,0.0,12.59,36.7,8.38,2.37
1757631600,2025-09-11 23:00:00,2025-09-12 04:30:00,29.11,31.91,,,313.74,0.0,11.17,34.35,6.84,2.65
1757635200,2025-09-12 00:00:00,2025-09-12 05:30:00,28.38,31.57,,,318.36,0.0,10.29,31.52,5.59,2.94
1757638800,2025-09-12 01:00:00,2025-09-12 06:30:00,27.16,30.81,,,323.46,0.0,10.12,28.73,4.82,3.23
1757642400,2025-09-12 02:00:00,2025-09-12 07:30:00,25.89,30.48,,,336.8,0.28,11.03,25.75,4.87,3.68
